,Nordost;CHL_mean,Nordost;CHL_mean_tres_5,Nordost;CHL_standard_deviation,Nordost;CHL_standard_deviation_tres_5,Nordost;CHL_minimum,Nordost;CHL_minimum_tres_5,Nordost;CHL_maximum,Nordost;CHL_maximum_tres_5,Nordost;CHL_median,Nordost;CHL_median_tres_5,Nordost;CHL_percentile_standard_deviation,Nordost;CHL_percentile_standard_deviation_tres_5,Nordost;CHL_percentile_3,Nordost;CHL_percentile_3_tres_5,Nordost;CHL_percentile_97,Nordost;CHL_percentile_97_tres_5,Nordost;CHL_count,Nordost;CHL_count_tres_5,Nordost;CHL,Nordost;CHL_tres_5,Nordost;CHL_error,Nordost;CHL_error_tres_5,Korall;CHL_mean,Korall;CHL_mean_tres_5,Korall;CHL_standard_deviation,Korall;CHL_standard_deviation_tres_5,Korall;CHL_minimum,Korall;CHL_minimum_tres_5,Korall;CHL_maximum,Korall;CHL_maximum_tres_5,Korall;CHL_median,Korall;CHL_median_tres_5,Korall;CHL_percentile_standard_deviation,Korall;CHL_percentile_standard_deviation_tres_5,Korall;CHL_percentile_3,Korall;CHL_percentile_3_tres_5,Korall;CHL_percentile_97,Korall;CHL_percentile_97_tres_5,Korall;CHL_count,Korall;CHL_count_tres_5,Korall;CHL,Korall;CHL_tres_5,Korall;CHL_error,Korall;CHL_error_tres_5,Tasman;CHL_mean,Tasman;CHL_mean_tres_5,Tasman;CHL_standard_deviation,Tasman;CHL_standard_deviation_tres_5,Tasman;CHL_minimum,Tasman;CHL_minimum_tres_5,Tasman;CHL_maximum,Tasman;CHL_maximum_tres_5,Tasman;CHL_median,Tasman;CHL_median_tres_5,Tasman;CHL_percentile_standard_deviation,Tasman;CHL_percentile_standard_deviation_tres_5,Tasman;CHL_percentile_3,Tasman;CHL_percentile_3_tres_5,Tasman;CHL_percentile_97,Tasman;CHL_percentile_97_tres_5,Tasman;CHL_count,Tasman;CHL_count_tres_5,Tasman;CHL,Tasman;CHL_tres_5,Tasman;CHL_error,Tasman;CHL_error_tres_5,Süden;CHL_mean,Süden;CHL_mean_tres_5,Süden;CHL_standard_deviation,Süden;CHL_standard_deviation_tres_5,Süden;CHL_minimum,Süden;CHL_minimum_tres_5,Süden;CHL_maximum,Süden;CHL_maximum_tres_5,Süden;CHL_median,Süden;CHL_median_tres_5,Süden;CHL_percentile_standard_deviation,Süden;CHL_percentile_standard_deviation_tres_5,Süden;CHL_percentile_3,Süden;CHL_percentile_3_tres_5,Süden;CHL_percentile_97,Süden;CHL_percentile_97_tres_5,Süden;CHL_count,Süden;CHL_count_tres_5,Süden;CHL,Süden;CHL_tres_5,Süden;CHL_error,Süden;CHL_error_tres_5,Südozean;CHL_mean,Südozean;CHL_mean_tres_5,Südozean;CHL_standard_deviation,Südozean;CHL_standard_deviation_tres_5,Südozean;CHL_minimum,Südozean;CHL_minimum_tres_5,Südozean;CHL_maximum,Südozean;CHL_maximum_tres_5,Südozean;CHL_median,Südozean;CHL_median_tres_5,Südozean;CHL_percentile_standard_deviation,Südozean;CHL_percentile_standard_deviation_tres_5,Südozean;CHL_percentile_3,Südozean;CHL_percentile_3_tres_5,Südozean;CHL_percentile_97,Südozean;CHL_percentile_97_tres_5,Südozean;CHL_count,Südozean;CHL_count_tres_5,Südozean;CHL,Südozean;CHL_tres_5,Südozean;CHL_error,Südozean;CHL_error_tres_5,Komplette Domäne;CHL_mean,Komplette Domäne;CHL_mean_tres_5,Komplette Domäne;CHL_standard_deviation,Komplette Domäne;CHL_standard_deviation_tres_5,Komplette Domäne;CHL_minimum,Komplette Domäne;CHL_minimum_tres_5,Komplette Domäne;CHL_maximum,Komplette Domäne;CHL_maximum_tres_5,Komplette Domäne;CHL_median,Komplette Domäne;CHL_median_tres_5,Komplette Domäne;CHL_percentile_standard_deviation,Komplette Domäne;CHL_percentile_standard_deviation_tres_5,Komplette Domäne;CHL_percentile_3,Komplette Domäne;CHL_percentile_3_tres_5,Komplette Domäne;CHL_percentile_97,Komplette Domäne;CHL_percentile_97_tres_5,Komplette Domäne;CHL_count,Komplette Domäne;CHL_count_tres_5,Komplette Domäne;CHL,Komplette Domäne;CHL_tres_5,Komplette Domäne;CHL_error,Komplette Domäne;CHL_error_tres_5,time,Nordost;CHL_mean_5,Nordost;CHL_standard_deviation_5,Nordost;CHL_minimum_5,Nordost;CHL_maximum_5,Nordost;CHL_median_5,Nordost;CHL_percentile_standard_deviation_5,Nordost;CHL_percentile_3_5,Nordost;CHL_percentile_97_5,Nordost;CHL_count_5,Korall;CHL_mean_5,Korall;CHL_standard_deviation_5,Korall;CHL_minimum_5,Korall;CHL_maximum_5,Korall;CHL_median_5,Korall;CHL_percentile_standard_deviation_5,Korall;CHL_percentile_3_5,Korall;CHL_percentile_97_5,Korall;CHL_count_5,Tasman;CHL_mean_5,Tasman;CHL_standard_deviation_5,Tasman;CHL_minimum_5,Tasman;CHL_maximum_5,Tasman;CHL_median_5,Tasman;CHL_percentile_standard_deviation_5,Tasman;CHL_percentile_3_5,Tasman;CHL_percentile_97_5,Tasman;CHL_count_5,Süden;CHL_mean_5,Süden;CHL_standard_deviation_5,Süden;CHL_minimum_5,Süden;CHL_maximum_5,Süden;CHL_median_5,Süden;CHL_percentile_standard_deviation_5,Süden;CHL_percentile_3_5,Süden;CHL_percentile_97_5,Süden;CHL_count_5,Südozean;CHL_mean_5,Südozean;CHL_standard_deviation_5,Südozean;CHL_minimum_5,Südozean;CHL_maximum_5,Südozean;CHL_median_5,Südozean;CHL_percentile_standard_deviation_5,Südozean;CHL_percentile_3_5,Südozean;CHL_percentile_97_5,Südozean;CHL_count_5,Komplette Domäne;CHL_mean_5,Komplette Domäne;CHL_standard_deviation_5,Komplette Domäne;CHL_minimum_5,Komplette Domäne;CHL_maximum_5,Komplette Domäne;CHL_median_5,Komplette Domäne;CHL_percentile_standard_deviation_5,Komplette Domäne;CHL_percentile_3_5,Komplette Domäne;CHL_percentile_97_5,Komplette Domäne;CHL_count_5,Nordost;CHL_5,Nordost;CHL_error_5,Korall;CHL_5,Korall;CHL_error_5,Tasman;CHL_5,Tasman;CHL_error_5,Süden;CHL_5,Süden;CHL_error_5,Südozean;CHL_5,Südozean;CHL_error_5,Komplette Domäne;CHL_5,Komplette Domäne;CHL_error_5
184,0.17686173,,0.07374859,,0.090230525,,0.54153615,,0.17248549,,0.05675993,,0.10685479,,0.35463864,,120.983086,,0.19366102,,0.0696773624420166,,0.07382323,,0.029376173,,0.04138019,,0.21871944,,0.07218524,,0.021299435,,0.047421526,,0.14348142,,110.75179,,0.08171394,,0.03313399314880371,,0.23150674,,0.14971973,,0.089931086,,0.98743033,,0.22623572,,0.11474038,,0.11100874,,0.60056376,,110.514824,,0.27118334,,0.09788407325744629,,0.16342911,,0.0794502,,0.07622856,,0.52081054,,0.16041222,,0.062425397,,0.09132989,,0.35760525,,95.95973,,0.19915134,,0.06929535865783691,,0.18245724,,0.09024099,,0.083197705,,0.58594394,,0.17910221,,0.069675736,,0.09845168,,0.40338886,,75.5643,,0.18587974,,0.07287398338317871,,0.16556324,,0.08339554,,0.07604332,,0.5545456,,0.16215917,,0.06472384,,0.09050488,,0.36926457,,94.26734,,0.1831256,,0.06960792541503906,,2009-12-02,0.1836799830198288,0.07748864591121674,0.0932864174246788,0.5662702322006226,0.17905153334140778,0.05958276614546776,0.11060159653425217,0.3707484006881714,120.71037292480469,0.11105597764253616,0.05771614611148834,0.0565917082130909,0.437441349029541,0.10935749858617783,0.03528746962547302,0.06765960156917572,0.24595820903778076,125.03669738769531,0.11839517951011658,0.0760669857263565,0.05952192097902298,0.607321560382843,0.11424997448921204,0.0403093583881855,0.07117773592472076,0.2878742814064026,116.96942138671875,0.30097609758377075,0.359926700592041,0.13890883326530457,2.413665771484375,0.29942411184310913,0.14722444117069244,0.16954898834228516,1.2614210844039917,141.4520263671875,,,,,,,,,,0.15618082880973816,0.0808953195810318,0.07881385087966919,0.5955247282981873,0.15264129638671875,0.05240790918469429,0.09386970847845078,0.35134169459342957,122.276611328125,0.20185333490371704,0.07246669782686013,0.14952009916305542,0.057721571963709264,0.10721716284751892,0.03765498546763979,0.3663911819458008,0.13350258492406283,,,0.17836809158325195,0.06538936106690016
185,0.17703846,,0.07314665,,0.090240985,,0.5331679,,0.17263134,,0.05719444,,0.106850356,,0.35507417,,120.234856,,0.20738328,,0.07357072353363037,,0.07377961,,0.02929399,,0.041411288,,0.21796179,,0.07204097,,0.02128153,,0.047404427,,0.14365701,,111.37733,,0.07742178,,0.03152748584747314,,0.23088239,,0.14828989,,0.08974179,,0.9837995,,0.22550559,,0.11383036,,0.11078914,,0.5974392,,111.383606,,0.2870205,,0.09804636001586914,,0.16335134,,0.07862481,,0.07569359,,0.51083404,,0.16052021,,0.06255919,,0.090946615,,0.35848108,,96.25525,,0.20187582,,0.06991621971130371,,0.18246444,,0.09098619,,0.08325806,,0.5928013,,0.17920628,,0.06965494,,0.09862368,,0.40502375,,76.22889,,0.19266027,,0.07584603309631348,,0.16529487,,0.083269425,,0.07584851,,0.5542271,,0.1619063,,0.064616494,,0.090379685,,0.3693928,,94.78716,,0.18747096,,0.0710606575012207,,2009-12-03,0.18385374546051025,0.07681941986083984,0.09335457533597946,0.5574695467948914,0.1791752129793167,0.06003160774707794,0.1106366217136383,0.3712226152420044,119.98411560058594,0.11139878630638123,0.057268157601356506,0.056884072721004486,0.4344506561756134,0.10959122329950333,0.035063695162534714,0.06780587881803513,0.24637384712696075,124.28617095947266,0.11737904697656631,0.07354874163866043,0.059436894953250885,0.6035414338111877,0.11355378478765488,0.03950635343790054,0.07103463262319565,0.27963581681251526,117.6396713256836,0.30210840702056885,0.340021550655365,0.1397087424993515,2.0512256622314453,0.30138182640075684,0.15860334038734436,0.1694677174091339,1.303981065750122,139.7135009765625,,,,,,,,,,0.15627963840961456,0.07937851548194885,0.07895679026842117,0.5769678950309753,0.15275199711322784,0.05285554751753807,0.09391140937805176,0.35207659006118774,121.69670104980469,0.2179822027683258,0.07641862611625924,0.1320093870162964,0.051418372327702855,0.11476170271635056,0.04055454447556457,0.5686290860176086,0.20329301086414034,,,0.1892566978931427,0.06877151646325273
186,0.17698705,,0.07296512,,0.09006552,,0.527225,,0.17260383,,0.0574031,,0.10656436,,0.3545499,,119.04913,,0.2185727,,0.07939388751983642,,0.07364913,,0.029868143,,0.041474838,,0.22079764,,0.07184119,,0.021418618,,0.047361825,,0.14417037,,111.47541,,0.08028576,,0.03258112907409668,,0.23002459,,0.14620766,,0.089802705,,0.9670455,,0.2247577,,0.11308835,,0.11033809,,0.5923429,,111.56715,,0.30389118,,0.09979622840881347,,0.16359352,,0.078267604,,0.07560416,,0.51375145,,0.16086829,,0.062087424,,0.09083634,,0.3558609,,96.63934,,0.1865674,,0.06756504058837891,,0.18284445,,0.09225724,,0.08302395,,0.6034214,,0.17933917,,0.07042928,,0.09862472,,0.40703723,,76.53819,,0.19852102,,0.07816534996032715,,0.16518009,,0.08333385,,0.07565525,,0.5547508,,0.16172586,,0.06472153,,0.09016778,,0.36877277,,95.01216,,0.19016668,,0.07217880725860595,,2009-12-04,0.1836674064397812,0.0765342116355896,0.09310778975486755,0.5496258735656738,0.17904174327850342,0.060264963656663895,0.11025194823741913,0.37063273787498474,118.82813262939453,0.1113596186041832,0.059507258236408234,0.05728728696703911,0.4464868903160095,0.10941968113183975,0.03541731834411621,0.06785263866186142,0.24892137944698334,124.42740631103516,0.11685275286436081,0.07395648211240768,0.05921607092022896,0.6092462539672852,0.11317938566207886,0.0397791862487793,0.0705491453409195,0.283021479845047,117.50695037841797,0.30142685770988464,0.32504019141197205,0.14015871286392212,2.0171186923980713,0.30167412757873535,0.14999820291996002,0.16887858510017395,1.2382560968399048,139.7906494140625,,,,,,,,,,0.15607619285583496,0.07946781814098358,0.07894107699394226,0.576269268989563,0.15258875489234924,0.052825625985860825,0.0936410129070282,0.3507496416568756,121.1279067993164,0.22840151190757751,0.08234760424439173,0.13818319141864777,0.05172863185551819,0.1232595294713974,0.041408123544858316,0.3375568389892578,0.12500209639292734,,,0.18971945345401764,0.06865374295637139
187,0.17707765,,0.07353766,,0.09060617,,0.53063583,,0.17238303,,0.056577183,,0.10675782,,0.35589638,,117.46503,,0.23478957,,0.08280953407287597,,0.07342923,,0.030150352,,0.04139801,,0.22156765,,0.07157086,,0.02142735,,0.047188353,,0.14486179,,112.05061,,0.08114271,,0.03383938312530518,,0.22914018,,0.14665122,,0.08992921,,0.97158957,,0.22346382,,0.11268376,,0.11013282,,0.59177804,,111.33671,,0.32252938,,0.10627287864685059,,0.16323495,,0.07782549,,0.0752793,,0.50551736,,0.16048777,,0.062272396,,0.09033128,,0.3553431,,95.6666,,0.17224003,,0.06302085399627685,,0.18378717,,0.09282887,,0.0831633,,0.60127294,,0.18028559,,0.07188942,,0.098740235,,0.4106147,,77.13417,,0.20605892,,0.08023992538452149,,0.16513626,,0.08355686,,0.07563557,,0.5532287,,0.16160838,,0.06508112,,0.08999291,,0.36949822,,94.82652,,0.19469018,,0.07405043125152588,,2009-12-05,0.18362674117088318,0.07685176283121109,0.0937107652425766,0.5504187941551208,0.1787049025297165,0.05919507518410683,0.1104767769575119,0.3715497553348541,117.01988220214844,0.1109505221247673,0.060343626886606216,0.057234786450862885,0.4476288855075836,0.10905314236879349,0.0354142040014267,0.06759367883205414,0.2509019374847412,125.54303741455078,0.1157752126455307,0.07321353256702423,0.05913272127509117,0.6059359312057495,0.11205742508172989,0.03873777762055397,0.07019345462322235,0.27956774830818176,118.11690521240234,0.30093666911125183,0.3278067708015442,0.13730666041374207,1.9610025882720947,0.29865822196006775,0.16034895181655884,0.16864719986915588,1.241679310798645,136.7653045654297,,,,,,,,,,0.15576432645320892,0.07988903671503067,0.07912630587816238,0.5746440291404724,0.15204353630542755,0.05248916149139404,0.09362006187438965,0.35149475932121277,120.5197982788086,0.245934396982193,0.08556068215988148,0.13910417258739471,0.05317554474109158,0.11928760260343552,0.04311885254489908,0.33173465728759766,0.1257522939514456,,,0.1983337700366974,0.07171220999127058
188,0.17692186,,0.073907204,,0.090779014,,0.5358696,,0.17211564,,0.05670789,,0.10694696,,0.35607436,,117.14081,,0.22548006,,0.0805271816253662,,0.07321887,,0.030061213,,0.04113234,,0.22070894,,0.071258195,,0.021519633,,0.047117244,,0.1443251,,112.996796,,0.08129091,,0.0343205976486206,,0.22793804,,0.14546145,,0.08963761,,0.96030295,,0.22216643,,0.11174431,,0.10936171,,0.588518,,111.33701,,0.3285549,,0.10518719673156739,,0.16299744,,0.07669012,,0.07478736,,0.48954576,,0.16050008,,0.0629206,,0.0897743,,0.3549799,,94.453636,,0.18732254,,0.06860251426696777,,0.18436284,,0.09236438,,0.08310285,,0.6005889,,0.18103167,,0.07193225,,0.09882787,,0.40826365,,78.04936,,0.21747851,,0.08155305862426758,,0.1649588,,0.0830179,,0.07538603,,0.54852515,,0.16151378,,0.06510234,,0.08973724,,0.36780623,,95.01172,,0.20135596,,0.07622714519500733,,2009-12-06,0.18333826959133148,0.07720129936933517,0.09387414157390594,0.5561074018478394,0.17826923727989197,0.05926830321550369,0.11067445576190948,0.37155699729919434,116.40373229980469,0.11074801534414291,0.05959637463092804,0.056398723274469376,0.4420868754386902,0.10870596021413803,0.035615354776382446,0.0677003562450409,0.2478165179491043,126.12454223632812,0.11472900211811066,0.07406839728355408,0.058218590915203094,0.6031274199485779,0.11093693226575851,0.038276027888059616,0.0691884458065033,0.27945712208747864,116.95025634765625,0.3023596405982971,0.32303065061569214,0.138319730758667,1.9006636142730713,0.3005940318107605,0.18115729093551636,0.16838213801383972,1.2496039867401123,136.6450958251953,,,,,,,,,,0.1554594784975052,0.07978614419698715,0.07886052131652832,0.5733801126480103,0.15162502229213715,0.05324850231409073,0.09361043572425842,0.3507925271987915,120.22111511230469,0.23596970736980438,0.08355047293177449,0.13765324652194977,0.05319027958000277,0.12147874385118484,0.04313140002560175,0.7438250780105591,0.29591721468223114,,,0.20730328559875488,0.07583998349614376
189,0.17703228,,0.07369154,,0.09119927,,0.53265125,,0.17217009,,0.056766763,,0.107126206,,0.35497975,,115.866554,,0.22651386,,0.08421586036682129,,0.07301463,,0.029934675,,0.04103817,,0.21961604,,0.071022145,,0.021448364,,0.047061235,,0.14392015,,113.6761,,0.079673916,,0.033783957958221436,,0.22612807,,0.14270014,,0.089385845,,0.9445141,,0.22066694,,0.109499246,,0.10910362,,0.5771282,,110.89688,,0.30640087,,0.09918477058410645,,0.16266492,,0.07591936,,0.07422165,,0.48491806,,0.16029139,,0.06253447,,0.089211755,,0.35238618,,92.37736,,0.184858,,0.06899176597595215,,0.18457563,,0.09145595,,0.08290133,,0.59139,,0.18136868,,0.072418295,,0.09869781,,0.40719727,,79.13353,,0.2225179,,0.08121573448181152,,0.16452995,,0.08210895,,0.07517218,,0.54149,,0.16116647,,0.06483638,,0.08949679,,0.36512074,,94.83156,,0.1987055,,0.07553279876708985,,2009-12-07,0.18343713879585266,0.0771152526140213,0.0944046601653099,0.5546330213546753,0.17824411392211914,0.05937571078538895,0.11087781935930252,0.370323121547699,114.97998046875,0.11028610914945602,0.05941320210695267,0.05628360062837601,0.44018593430519104,0.10824499279260635,0.03544483333826065,0.06765072047710419,0.246567040681839,124.88597869873047,0.11363619565963745,0.07182783633470535,0.058487772941589355,0.5905958414077759,0.10991442203521729,0.03849589079618454,0.06885519623756409,0.26311349868774414,115.80915832519531,0.30257540941238403,0.2967073321342468,0.13700351119041443,1.8543864488601685,0.30451005697250366,0.16458572447299957,0.16921918094158173,1.1837425231933594,135.89341735839844,,,,,,,,,,0.15522561967372894,0.0784689411520958,0.07908961921930313,0.5687232613563538,0.15146507322788239,0.05270621180534363,0.09368395060300827,0.34526920318603516,118.9168701171875,0.23593822121620178,0.08697375103324817,0.12973468005657196,0.04892873697436926,0.11327014863491058,0.039814510824495525,0.744549572467804,0.31723738213588376,,,0.2037229984998703,0.07557437494627947
190,0.17738488,,0.07488541,,0.09128078,,0.54444784,,0.17242754,,0.057654794,,0.10715272,,0.3568841,,116.08539,,0.21113005,,0.07570793628692626,,0.072937086,,0.029782066,,0.04092919,,0.21988788,,0.070849486,,0.021469133,,0.046959393,,0.14358893,,114.56229,,0.07696414,,0.03229743719100952,,0.22533722,,0.13906792,,0.08880756,,0.9075846,,0.22055052,,0.1087846,,0.10873147,,0.5688504,,110.582405,,0.32204387,,0.10738185882568359,,0.16228706,,0.07664686,,0.07379734,,0.48998153,,0.15977715,,0.06236282,,0.08863779,,0.35453796,,92.136,,0.17535262,,0.06528148651123047,,0.18466718,,0.09162796,,0.08259884,,0.59021294,,0.18152326,,0.073224105,,0.0984458,,0.40642026,,79.75206,,0.24180284,,0.08908524513244628,,0.1643973,,0.08181891,,0.07485567,,0.537041,,0.16112232,,0.06513527,,0.08917921,,0.3641359,,95.15516,,0.20454791,,0.07812585830688476,,2009-12-08,0.18384836614131927,0.07852756232023239,0.09446209669113159,0.5682939291000366,0.17853470146656036,0.06040198355913162,0.11090324074029922,0.37265637516975403,115.27932739257812,0.11006009578704834,0.058402322232723236,0.05601498857140541,0.43968525528907776,0.10791976749897003,0.03531888499855995,0.06747838109731674,0.24337372183799744,125.4672622680664,0.11299165338277817,0.07242415845394135,0.05755816772580147,0.590916097164154,0.10956377536058426,0.03897164762020111,0.06845687329769135,0.26422804594039917,118.1165542602539,0.3044471740722656,0.2971150577068329,0.13746938109397888,1.848441481590271,0.306842178106308,0.1540178507566452,0.1686679571866989,1.1898653507232666,133.81845092773438,,,,,,,,,,0.1553451269865036,0.07897767424583435,0.07892557978630066,0.5754672884941101,0.1515468955039978,0.05289565399289131,0.09357016533613205,0.3458392918109894,119.49396514892578,0.21856974065303802,0.07831545142834273,0.12478581070899963,0.04723529273241411,0.11008436977863312,0.040318333241257276,0.2706015408039093,0.10353588176152584,,,0.17633995413780212,0.06463812780801277
191,0.1774693,,0.07531492,,0.09093822,,0.5482984,,0.17260371,,0.057844862,,0.107029736,,0.3578358,,116.927025,,0.20510042,,0.07332674980163574,,0.072804585,,0.029829724,,0.04088796,,0.21795546,,0.070760876,,0.021313066,,0.046911728,,0.14722791,,115.28693,,0.08173019,,0.03351531267166138,,0.22472675,,0.13785926,,0.08871344,,0.90280455,,0.22023422,,0.107414685,,0.10850439,,0.5649087,,110.77131,,0.33469442,,0.11347512245178222,,0.16180784,,0.076468304,,0.073436335,,0.48710492,,0.15941681,,0.06221452,,0.08818647,,0.35478193,,91.46516,,0.1769542,,0.06475869178771973,,0.18484639,,0.09150242,,0.08204161,,0.5843213,,0.181816,,0.07390469,,0.09810412,,0.4067675,,79.98198,,0.2419187,,0.09164908409118652,,0.1642421,,0.08164943,,0.07437674,,0.53339607,,0.16108796,,0.065223664,,0.08883149,,0.36460838,,95.40494,,0.20685521,,0.07914870738983154,,2009-12-09,0.18390049040317535,0.07889117300510406,0.09406814724206924,0.5711660385131836,0.17870396375656128,0.06051718816161156,0.11079154163599014,0.373521089553833,116.08390808105469,0.10974416136741638,0.058660369366407394,0.05618717893958092,0.43151384592056274,0.10764287412166595,0.03478041663765907,0.0674375668168068,0.25878414511680603,126.20307159423828,0.1117071807384491,0.07164715230464935,0.057289257645606995,0.5823124647140503,0.10828428715467453,0.03870277479290962,0.06773290783166885,0.26565778255462646,119.27867889404297,0.30385810136795044,0.2985900342464447,0.13797694444656372,1.831684947013855,0.30656230449676514,0.1501702070236206,0.16925010085105896,1.2124643325805664,130.60040283203125,,,,,,,,,,0.1550789326429367,0.07919237017631531,0.07875696569681168,0.5726499557495117,0.15136487782001495,0.05261698737740517,0.09342179447412491,0.35208553075790405,120.18603515625,0.20930223166942596,0.07433434899237738,0.14344124495983124,0.05299943444506652,0.1241559237241745,0.04794095545033599,0.31563058495521545,0.12370401403427422,,,0.18085110187530518,0.06602983118775228
192,0.17766707,,0.07532321,,0.09102672,,0.54583424,,0.1728028,,0.056989074,,0.10712587,,0.35859862,,116.38013,,0.2026258,,0.07133514404296876,,0.0727013,,0.030532015,,0.040813893,,0.22567177,,0.07069413,,0.021287406,,0.046830386,,0.14682944,,115.37053,,0.07956726,,0.03235687494277954,,0.22314505,,0.13427058,,0.088283956,,0.8714877,,0.21887615,,0.105566196,,0.108130835,,0.55602336,,110.927734,,0.31568187,,0.10951654434204101,,0.16113044,,0.076551035,,0.072769806,,0.48943678,,0.15867834,,0.06216879,,0.087553866,,0.3552765,,92.05906,,0.18431549,,0.06692735195159911,,0.1851091,,0.09194408,,0.08159994,,0.5860895,,0.18222348,,0.07440045,,0.0977201,,0.4073412,,80.3653,,0.24520424,,0.09337620735168457,,0.16387263,,0.08142719,,0.07392033,,0.53077936,,0.16078329,,0.06506472,,0.088417634,,0.3634933,,95.72512,,0.20615853,,0.07868974685668945,,2009-12-10,0.18415281176567078,0.07894252240657806,0.09419682621955872,0.5687570571899414,0.17892159521579742,0.05955800414085388,0.11095353215932846,0.3744316101074219,115.44998168945312,0.1096821054816246,0.061923589557409286,0.05599776282906532,0.4670483469963074,0.10781773179769516,0.03481046482920647,0.06717915832996368,0.2578994631767273,126.14314270019531,0.11020442098379135,0.062467802315950394,0.05642702430486679,0.479042649269104,0.10701347142457962,0.037513554096221924,0.06677556037902832,0.25528138875961304,119.3770751953125,0.3056235909461975,0.2938006520271301,0.13577726483345032,1.887256145477295,0.30891621112823486,0.14878401160240173,0.169775128364563,1.192241907119751,129.47891235351562,,,,,,,,,,0.15504775941371918,0.07883169502019882,0.07857129722833633,0.5704721212387085,0.15144167840480804,0.05192144215106964,0.0933133065700531,0.35017427802085876,119.81396484375,0.20755036175251007,0.0728166910475494,0.13187894225120544,0.05059785870707401,0.13003471493721008,0.05266114281630962,0.3798118233680725,0.15425988297973844,,,0.17934663593769073,0.0664222988706689
193,0.17735557,,0.074907586,,0.09116396,,0.54384196,,0.17238215,,0.057160504,,0.10734633,,0.35586184,,115.88869,,0.1997529,,0.07207926750183105,,0.072440855,,0.030256344,,0.040720474,,0.22459932,,0.07045243,,0.020928059,,0.04674446,,0.14619952,,115.272606,,0.082489945,,0.03378356456756592,,0.22116922,,0.13265122,,0.08780582,,0.86177784,,0.21685477,,0.103878975,,0.107621826,,0.55189735,,110.978516,,0.29334345,,0.10199395179748535,,0.16136175,,0.07778082,,0.07258377,,0.49884886,,0.15866235,,0.06296351,,0.08737795,,0.35797566,,93.721436,,0.17888439,,0.06560444831848145,,0.18508185,,0.09136354,,0.081408754,,0.5758213,,0.18202506,,0.07505257,,0.09752384,,0.40990072,,80.99437,,0.24758868,,0.09497983932495117,,0.16344137,,0.08121578,,0.073651694,,0.5275178,,0.16024931,,0.06519723,,0.08810788,,0.36407626,,96.193275,,0.20389734,,0.07789966106414795,,2009-12-11,0.18373894691467285,0.07849208265542984,0.09435894340276718,0.567265510559082,0.17838521301746368,0.05973202735185623,0.11116034537553787,0.37127235531806946,114.92113494873047,0.10893723368644714,0.06103230640292168,0.055804815143346786,0.4641689956188202,0.10718651860952377,0.033578481525182724,0.06695275753736496,0.25597530603408813,127.35227966308594,0.10922117531299591,0.06294208765029907,0.0555756576359272,0.4809865951538086,0.10627163201570511,0.03662879765033722,0.06640711426734924,0.2559197247028351,121.143798828125,0.30750665068626404,0.29139065742492676,0.13600388169288635,1.8854701519012451,0.31108659505844116,0.14997784793376923,0.1686214804649353,1.1667777299880981,131.341064453125,,,,,,,,,,0.15453281998634338,0.07830055803060532,0.0784873515367508,0.5690011382102966,0.15094159543514252,0.05154750123620033,0.0932595357298851,0.34714269638061523,120.22257232666016,0.2039993852376938,0.07405558844478662,0.13818706572055817,0.05273629577431791,0.13228663802146912,0.04998410226777764,0.3515491485595703,0.1254896784137236,,,0.17881013453006744,0.06627420043100471
194,0.1775652,,0.07495246,,0.09215713,,0.5433742,,0.1725862,,0.05724261,,0.10790253,,0.357676,,114.88615,,0.1965157,,0.07198641300201417,,0.07225721,,0.029751934,,0.040734425,,0.22091252,,0.070334904,,0.020762607,,0.046625786,,0.1450103,,114.87453,,0.08143337,,0.03304096221923828,,0.218309,,0.12938006,,0.087301776,,0.8430524,,0.21420318,,0.10144224,,0.10706514,,0.54037523,,110.87811,,0.29439476,,0.09727487564086915,,0.16076627,,0.07812709,,0.072140075,,0.50034374,,0.15789561,,0.062761456,,0.08691719,,0.3586811,,94.35547,,0.17777106,,0.06410467624664307,,0.18452555,,0.09173954,,0.080920584,,0.5743427,,0.18132062,,0.07563586,,0.09691769,,0.4101745,,80.86302,,0.24596623,,0.0920730972290039,,0.16251597,,0.08084029,,0.07331905,,0.5239732,,0.15929998,,0.06492469,,0.087608084,,0.3624018,,96.155235,,0.20291844,,0.07559693336486817,,2009-12-12,0.1839127242565155,0.07861644774675369,0.09548824280500412,0.5674139857292175,0.17856208980083466,0.059735726565122604,0.11170340329408646,0.3729148209095001,113.73355865478516,0.10841257125139236,0.05983981490135193,0.05583949759602547,0.45474764704704285,0.10686086118221283,0.033109504729509354,0.0665404349565506,0.2531315088272095,126.60585021972656,0.10832394659519196,0.05981522053480148,0.05563681572675705,0.4657966196537018,0.1055980995297432,0.03566434234380722,0.0660727396607399,0.24475976824760437,120.59264373779297,0.30828744173049927,0.2834225296974182,0.1376962512731552,1.8588745594024658,0.3112201988697052,0.14070799946784973,0.1691734343767166,1.1285572052001953,129.80020141601562,,,,,,,,,,0.15436412394046783,0.07729235291481018,0.079149030148983,0.5631518959999084,0.15084460377693176,0.050950903445482254,0.09338517487049103,0.3442670702934265,119.2469482421875,0.20240719616413116,0.07438101561608278,0.13646136224269867,0.05336509950313996,0.12953530251979828,0.04388055315964778,0.32503756880760193,0.11176630764031642,,,0.17615580558776855,0.0652048767404267
